_id,name,first_name,last_name,team,team_id,jersey,height_in,weight_lb,year,st,ag,rt
bbfddbf1-8cca-4198-91f4-10c5c0a9365d,Brooks Sackett,Brooks,Sackett,Bayou District,69a6fcb68d2c56aa82e48ab1,24,74,210,sophomore,85,92,81
9aad2411-ea73-4b42-bcd2-195e164669d0,Layton Bloom,Layton,Bloom,Bayou District,69a6fcb68d2c56aa82e48ab1,4,71,199,senior,35,25,42
18a3a128-c34f-45bb-aebf-90d226094004,Lawerence Tatro,Lawerence,Tatro,Bayou District,69a6fcb68d2c56aa82e48ab1,30,75,211,freshman,36,40,48
6dc60b73-e7b2-4bfb-b60b-6e047fe4a6df,Russ Jackson,Russ,Jackson,Bayou District,69a6fcb68d2c56aa82e48ab1,21,77,223,senior,41,41,60
9bc2ccf7-f384-4350-a79f-654b62554e32,Josh Raye,Josh,Raye,Bayou District,69a6fcb68d2c56aa82e48ab1,16,69,170,junior,25,17,32
7ed10d4a-9416-4bcc-8eb6-476c3d17bc06,James K Bentley,James K,Bentley,Bayou District,69a6fcb68d2c56aa82e48ab1,53,74,214,sophomore,67,92,69
c5e861b8-e766-46cf-93d4-f28151ba8668,Armand Cook,Armand,Cook,Bayou District,69a6fcb68d2c56aa82e48ab1,33,72,195,sophomore,20,26,37
6ea8e22e-3926-408d-adfc-baa28b54f467,Jaylen Holt,Jaylen,Holt,Bayou District,69a6fcb68d2c56aa82e48ab1,19,66,147,senior,34,33,52
dc6277bd-f48c-4453-a2c7-a2f7ddffcac7,Fernando Montoya,Fernando,Montoya,Bayou District,69a6fcb68d2c56aa82e48ab1,13,77,226,senior,32,26,47
17367bfd-dd2b-43fd-bd59-9b103e6c4afe,Bruce Phelps,Bruce,Phelps,Pike's Prep,69a6fcb68d2c56aa82e48ab2,34,76,225,junior,26,92,72
df02d9ac-a1bf-4b13-986d-4ae669992323,Jewell Bond,Jewell,Bond,Pike's Prep,69a6fcb68d2c56aa82e48ab2,10,75,219,junior,5,36,32
dee8eba8-0d22-490b-9f1f-b4965333e30e,Drew Roaches,Drew,Roaches,Pike's Prep,69a6fcb68d2c56aa82e48ab2,14,68,174,senior,15,10,50
b00fd236-4bc1-44f2-afc4-f3c7e28fa316,Marlon Lewis,Marlon,Lewis,Pike's Prep,69a6fcb68d2c56aa82e48ab2,43,76,225,senior,29,59,56
59794f77-5e99-493a-9335-cc5a738dc3f1,Rylan Pagaduan,Rylan,Pagaduan,Pike's Prep,69a6fcb68d2c56aa82e48ab2,0,75,206,senior,38,62,49
f0a59c6e-5169-438a-8338-a7acc74b5442,Everett Vanscoy,Everett,Vanscoy,Pike's Prep,69a6fcb68d2c56aa82e48ab2,22,68,144,senior,15,26,36
d0cb40b6-7af1-46f4-87e2-22a5e4bb21d4,Maddox Helfrich,Maddox,Helfrich,Pike's Prep,69a6fcb68d2c56aa82e48ab2,42,75,223,sophomore,70,54,48
3f0a5134-99fc-428d-b3dc-b82cfb8c5615,Emanuel Paige,Emanuel,Paige,Pike's Prep,69a6fcb68d2c56aa82e48ab2,44,76,238,junior,75,25,70
a925c3e6-3465-4ba9-9748-21410678b5c6,John Spencer,John,Spencer,Pike's Prep,69a6fcb68d2c56aa82e48ab2,19,75,205,freshman,29,21,40
d3d89f8b-7f2e-426a-8081-8a1850da7569,Elias Houston,Elias,Houston,Pike's Prep,69a6fcb68d2c56aa82e48ab2,50,70,168,senior,16,47,40
9cc00814-a9b3-40b2-8525-70666c519380,Jakob Quinn,Jakob,Quinn,Pike's Prep,69a6fcb68d2c56aa82e48ab2,13,78,227,senior,60,75,68
df1982d9-0afb-47f6-a593-5a7a1de30ce6,Vince Chase,Vince,Chase,Pike's Prep,69a6fcb68d2c56aa82e48ab2,51,71,183,junior,49,10,43
8986b278-cbab-4339-89d1-383443224d78,Aditya Hampton,Aditya,Hampton,Desert Regional,69a6fcb68d2c56aa82e48ab3,4,72,184,junior,27,57,48
7c442708-4c9f-4e5e-b498-96ed6a128957,Gilbert Carlson,Gilbert,Carlson,Desert Regional,69a6fcb68d2c56aa82e48ab3,21,68,171,freshman,17,83,64
2fcbd076-3b85-47cc-be56-57f0dd22ebb9,Lawrence Carey,Lawrence,Carey,Desert Regional,69a6fcb68d2c56aa82e48ab3,12,71,182,sophomore,20,48,45
f0c71396-0cf7-4c9c-aecf-40aefb52bde8,Kyan Greene,Kyan,Greene,Desert Regional,69a6fcb68d2c56aa82e48ab3,1,67,161,senior,40,54,55
5afb08d8-4fdc-47e9-8a98-cfe064a74e1d,Camryn Lane,Camryn,Lane,Desert Regional,69a6fcb68d2c56aa82e48ab3,42,72,185,freshman,42,62,54
a1bbc181-8ae6-4a45-be9d-c6c434a38147,Finnegan Cole,Finnegan,Cole,Desert Regional,69a6fcb68d2c56aa82e48ab3,5,69,168,senior,4,9,29
b2c2928a-4083-482a-92ad-000a3b1da644,Casanova Roth,Casanova,Roth,Desert Regional,69a6fcb68d2c56aa82e48ab3,33,67,158,sophomore,33,9,36
d6c45ba6-fa74-4833-9dcc-baa26124d732,Nathen Joyce,Nathen,Joyce,Desert Regional,69a6fcb68d2c56aa82e48ab3,34,78,230,senior,17,39,59
fd4fac6b-4d0f-4842-8655-d9e34ca35db2,Dustin Trial,Dustin,Trial,Desert Regional,69a6fcb68d2c56aa82e48ab3,23,65,150,senior,39,6,36
2d024577-a460-435e-8489-2e74888876b5,Ken Toupin,Ken,Toupin,Desert Regional,69a6fcb68d2c56aa82e48ab3,45,76,214,sophomore,60,40,51
8bc7eb3e-0818-46e5-9326-f53b7148fce5,Enoch Luken,Enoch,Luken,Desert Regional,69a6fcb68d2c56aa82e48ab3,54,71,188,senior,63,41,64
143f7faa-4072-4e9c-9a54-481ff68b90bb,Pedro Jennings,Pedro,Jennings,Desert Regional,69a6fcb68d2c56aa82e48ab3,17,74,203,sophomore,10,26,25
3e494812-86ba-4915-abb8-0d3de14f97fe,Johnnie Myers,Johnnie,Myers,East Rockies,69a6fcb68d2c56aa82e48ab4,19,71,194,senior,33,32,51
f291f455-c87a-4caa-861e-54879e2c3df7,Dave Bigley,Dave,Bigley,East Rockies,69a6fcb68d2c56aa82e48ab4,14,70,171,senior,38,46,42
ba903538-a849-47ba-bf7a-7ef10bbfbb8f,Donovan Mack-Woods,Donovan,Mack-Woods,East Rockies,69a6fcb68d2c56aa82e48ab4,51,72,195,sophomore,13,29,31
806d6d9d-c67d-401f-a2a8-77640f82d413,Jovanni Saunders,Jovanni,Saunders,East Rockies,69a6fcb68d2c56aa82e48ab4,41,78,229,junior,20,30,68
532a3ee8-0bc3-4956-8e5e-724085d2f9ae,Tad Sandoval,Tad,Sandoval,East Rockies,69a6fcb68d2c56aa82e48ab4,32,74,205,senior,48,36,43
3ad25614-74ff-4562-a69a-5f89303cd99d,Russell Andersen,Russell,Andersen,East Rockies,69a6fcb68d2c56aa82e48ab4,13,70,178,senior,7,3,29
2513c25a-de55-4507-a9cd-2360fdf2c833,Harold Durbin,Harold,Durbin,East Rockies,69a6fcb68d2c56aa82e48ab4,17,70,185,senior,17,34,33
3112dabd-4c5a-4fd6-91b2-3e05aad4672f,Conner Murray Jr,Conner,Murray Jr,East Rockies,69a6fcb68d2c56aa82e48ab4,20,71,188,junior,28,36,25
81208473-3ffd-41a2-b7e4-8e6bfa23ed31,Abraham Deleon,Abraham,Deleon,East Rockies,69a6fcb68d2c56aa82e48ab4,52,79,245,sophomore,45,33,40
1e70fee8-89b8-40fd-a1fe-9665e28bafc1,Moses McFarland,Moses,McFarland,East Rockies,69a6fcb68d2c56aa82e48ab4,2,72,185,senior,82,22,74
55514874-6465-4b38-a11a-7e9578d8497e,Ray Palmer,Ray,Palmer,East Rockies,69a6fcb68d2c56aa82e48ab4,9,69,177,freshman,41,11,47
63f9247c-de17-49d6-b820-0db433ac4e85,Waylon Doggett,Waylon,Doggett,East Rockies,69a6fcb68d2c56aa82e48ab4,54,80,244,senior,20,28,35
3f2f8738-c8ab-47cc-be3a-05006d24b377,Irvin Thomas,Irvin,Thomas,Circus Circus,69a6fcb68d2c56aa82e48ab5,25,72,195,junior,37,42,35
ad6b3850-e0a7-4f0b-a172-7281e8eec958,Claud Ryan,Claud,Ryan,Circus Circus,69a6fcb68d2c56aa82e48ab5,40,78,238,freshman,27,52,32
b06d5768-75ec-479b-a781-20906ba3b17c,Jeremy Snow,Jeremy,Snow,Circus Circus,69a6fcb68d2c56aa82e48ab5,10,69,168,junior,9,14,24
3b56da29-3030-411f-b411-384e2614dd29,Theo Solomon,Theo,Solomon,Circus Circus,69a6fcb68d2c56aa82e48ab5,98,81,261,senior,62,92,79
b0d0c6ad-b6b6-406f-b4aa-c63f622e6ed6,Felix Vernon,Felix,Vernon,Circus Circus,69a6fcb68d2c56aa82e48ab5,55,70,164,freshman,6,8,25
81cfdefc-826d-48b1-a8ea-7f5859f7cf82,Kareem Rawles,Kareem,Rawles,Circus Circus,69a6fcb68d2c56aa82e48ab5,8,77,228,freshman,27,54,63
ef3175ad-af59-48ad-a510-2bc13df69941,Zaid Gates,Zaid,Gates,Circus Circus,69a6fcb68d2c56aa82e48ab5,27,79,238,senior,11,17,36
0c0c8824-efac-438d-9869-8365cac458ce,Jeffrey Sheriff,Jeffrey,Sheriff,Circus Circus,69a6fcb68d2c56aa82e48ab5,19,67,164,sophomore,10,27,26
5cbac182-f35b-4228-a9ac-7ed1c5f0d92b,Anthony Swim,Anthony,Swim,Circus Circus,69a6fcb68d2c56aa82e48ab5,33,73,216,sophomore,61,92,81
a6abcbe5-1d8b-449d-a324-fa1eb41ed13d,Jagger Sutton,Jagger,Sutton,Circus Circus,69a6fcb68d2c56aa82e48ab5,14,82,245,senior,17,66,52
c956a54b-e267-44c6-a207-1642644b37ba,Gary Patton,Gary,Patton,Circus Circus,69a6fcb68d2c56aa82e48ab5,12,70,168,sophomore,51,53,44
b0f1fd05-78c7-4dd5-aaff-6f06f78257cb,Hans Hickerson,Hans,Hickerson,Circus Circus,69a6fcb68d2c56aa82e48ab5,9,78,242,senior,37,28,35
d9d72a9d-8143-43cc-a540-2a806751c1f3,Thad Saunders,Thad,Saunders,Tucson,69a6fcb68d2c56aa82e48ab6,6,70,172,senior,24,63,48
754da9f2-a166-4257-9104-08749ff03245,Larry Livingston,Larry,Livingston,Tucson,69a6fcb68d2c56aa82e48ab6,1,76,218,junior,11,52,51
61d2884e-765f-4a7e-8a8b-ef481a1f9270,Gerald Ferriera,Gerald,Ferriera,Tucson,69a6fcb68d2c56aa82e48ab6,25,75,215,freshman,16,61,59
08184290-940e-4c35-9615-f2fb73ebace4,Henry Anthony,Henry,Anthony,Tucson,69a6fcb68d2c56aa82e48ab6,4,68,159,senior,25,24,32
e7ba7c47-1d8a-4bdc-8cd1-0103431ec47e,Jakobe Ortiz,Jakobe,Ortiz,Tucson,69a6fcb68d2c56aa82e48ab6,12,73,204,sophomore,40,76,59
daf7d2ab-ae19-48e4-ad1e-42b4f3e1473a,Wes Brin,Wes,Brin,Tucson,69a6fcb68d2c56aa82e48ab6,23,72,188,senior,45,67,53
293300b7-1983-4e6a-b657-fdd88b4a8756,Chuck Speers,Chuck,Speers,Tucson,69a6fcb68d2c56aa82e48ab6,11,71,188,junior,25,17,55
41609a90-97b5-4477-8b64-f1d2e77c9ab7,Burton Simons,Burton,Simons,Tucson,69a6fcb68d2c56aa82e48ab6,42,78,225,sophomore,63,85,60
36dc50be-8648-4f21-b540-0ee7c3b022d2,Evan O'Neill,Evan,O'Neill,Tucson,69a6fcb68d2c56aa82e48ab6,3,70,167,junior,75,17,51
01c1703a-df54-4a79-a38f-ccc48a2419f2,Marlon Smith,Marlon,Smith,Tucson,69a6fcb68d2c56aa82e48ab6,31,69,172,senior,29,74,68
77ccd064-b578-4ab5-825e-9f35431c878c,Osa Walters,Osa,Walters,Tucson,69a6fcb68d2c56aa82e48ab6,43,83,261,sophomore,48,42,58
10c74d2e-825f-439e-9de1-73173d1efb88,Jameson Arch,Jameson,Arch,Tucson,69a6fcb68d2c56aa82e48ab6,2,67,156,junior,38,17,43
86b84e2a-1384-48d1-838a-e3208d417e96,Sydney Stuart,Sydney,Stuart,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,54,69,176,senior,24,33,49
9b7be6bf-dcdc-4aa5-a706-9f1826b3fa2c,Jermie Boyer,Jermie,Boyer,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,9,70,166,senior,15,34,60
e9712741-012e-453b-93b8-9dcec510060f,Rolando Faircloth,Rolando,Faircloth,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,5,73,192,sophomore,8,11,36
baf97681-8117-400b-8167-fc72367c2f24,Lionel Williams,Lionel,Williams,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,8,74,198,senior,8,4,33
13881467-b3bb-4cd6-a0dd-840f11396b80,Keith Wilson Jr,Keith,Wilson Jr,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,50,86,268,senior,10,11,27
e98068fc-849c-4d29-8c6f-1ef2860f49a3,Phillip McGuire,Phillip,McGuire,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,37,75,205,junior,51,41,61
dacdd0c2-69af-4d28-aa05-28157c8d22b4,Rick James,Rick,James,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,3,76,221,sophomore,52,61,44
e0ad993b-5a58-476b-9052-7ac345bea22f,Tre' Barajas,Tre',Barajas,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,53,74,194,junior,28,28,57
a0e3ad00-7e57-44e5-800b-fe28a0e96bd5,Michael Berner-Banks,Michael,Berner-Banks,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,23,73,200,senior,26,52,42
d4da5fe0-b828-4764-b688-e6d28974a80d,Herbert Smith,Herbert,Smith,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,35,68,171,junior,33,48,47
3edcb616-069e-4c11-be1d-f622d3392d2e,Luke DeLeon,Luke,DeLeon,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,41,73,195,senior,19,20,28
aaa9a2e8-a142-4257-8953-455262554c65,Jose Colligiari,Jose,Colligiari,Barton Lutheran,69a6fcb68d2c56aa82e48ab7,1,78,228,freshman,19,30,34
2267767b-a94a-4c87-b354-ea7d9804810a,Brian Somers,Brian,Somers,Border Academy,69a6fcb68d2c56aa82e48ab8,15,72,181,senior,39,50,53
89bfcd9b-ce41-4fa7-93cf-e10e9e6f50b3,Marco Mines,Marco,Mines,Border Academy,69a6fcb68d2c56aa82e48ab8,5,73,196,senior,36,58,41
ee8d6fc7-0b4e-4601-b98d-e7620a127bc8,Chris Choat,Chris,Choat,Border Academy,69a6fcb68d2c56aa82e48ab8,55,72,183,junior,40,46,34
9d24957c-30a9-4689-9ab7-072809880727,Sean Hooper,Sean,Hooper,Border Academy,69a6fcb68d2c56aa82e48ab8,1,74,210,freshman,69,49,65
d3b2968f-1acf-4586-a17a-d184967001d7,Daniel Hughes,Daniel,Hughes,Border Academy,69a6fcb68d2c56aa82e48ab8,24,74,206,sophomore,49,84,56
4fb1d9c7-de54-438b-90c1-af44cb02254b,Mac O'Donnell,Mac,O'Donnell,Border Academy,69a6fcb68d2c56aa82e48ab8,41,67,151,junior,34,26,40
bb4df27d-ccab-4679-b878-cdf7ac510641,Jamar Wrinkle,Jamar,Wrinkle,Border Academy,69a6fcb68d2c56aa82e48ab8,52,76,212,junior,53,49,52
7f904d63-2389-41e0-935a-54df6ae7c7b4,Harley Cole,Harley,Cole,Border Academy,69a6fcb68d2c56aa82e48ab8,12,70,185,senior,41,37,47
48a61522-faed-4dbf-94f5-68c957e9b1e4,Landon Alvarado,Landon,Alvarado,Border Academy,69a6fcb68d2c56aa82e48ab8,17,72,192,sophomore,44,50,40
c1693d0e-0592-48bc-9200-65112444f45e,Adrian Beltran,Adrian,Beltran,Border Academy,69a6fcb68d2c56aa82e48ab8,13,67,164,sophomore,17,13,34
3dd6a28b-a4ac-4226-b8b6-961c054dfc42,Slade Yepez,Slade,Yepez,Border Academy,69a6fcb68d2c56aa82e48ab8,54,70,177,senior,30,22,36
e8ff4836-315c-48b5-bcac-2ae315354cd5,Jessie Charles,Jessie,Charles,Border Academy,69a6fcb68d2c56aa82e48ab8,23,74,198,senior,20,37,41
e9d50386-2fe8-42ec-aa66-562ff4426ab3,Stan Rayburn,Stan,Rayburn,Southwest Miner,69a6fcb68d2c56aa82e48ab9,22,71,191,senior,77,48,60
5599c829-823a-4eff-b5fb-9db1b87eb752,Savion Wilson,Savion,Wilson,Southwest Miner,69a6fcb68d2c56aa82e48ab9,31,77,220,sophomore,63,11,50
e097a59c-b8d6-43f6-b7d0-109415725507,Todd McCann,Todd,McCann,Southwest Miner,69a6fcb68d2c56aa82e48ab9,4,76,219,junior,40,14,42
7f3217d3-ff19-416c-bd53-e5315ccf95bc,Jarred Collinson,Jarred,Collinson,Southwest Miner,69a6fcb68d2c56aa82e48ab9,17,68,172,senior,47,26,42
038c92db-62f5-436e-9b8a-4a7ed165c87b,Dante Reese,Dante,Reese,Southwest Miner,69a6fcb68d2c56aa82e48ab9,5,69,174,freshman,20,15,35
8726aad6-0da6-4baf-ad79-26cf02612fe3,Norbert Othello,Norbert,Othello,Southwest Miner,69a6fcb68d2c56aa82e48ab9,3,69,177,freshman,17,40,39
301c9232-4787-4c28-a146-3bfa81d69701,Conrad Ball,Conrad,Ball,Southwest Miner,69a6fcb68d2c56aa82e48ab9,10,73,209,freshman,39,40,49
40479f68-8a0d-4675-b9ec-ff50e770f9a5,Jeremiah Love,Jeremiah,Love,Southwest Miner,69a6fcb68d2c56aa82e48ab9,14,76,212,freshman,26,32,27
22e3279d-e73c-45e4-912c-87aa98490425,Zander Heldt,Zander,Heldt,Southwest Miner,69a6fcb68d2c56aa82e48ab9,16,78,240,freshman,48,39,41
f644ce2a-9199-4895-b4e7-8222754ce0a8,Richard Bates,Richard,Bates,Southwest Miner,69a6fcb68d2c56aa82e48ab9,25,70,176,senior,22,10,35
1adbd6ac-82ad-48e9-8826-a5a5c5551380,Orville Harrison,Orville,Harrison,Southwest Miner,69a6fcb68d2c56aa82e48ab9,35,76,218,junior,78,80,70
0c451685-b19b-444b-a755-7535086b7147,Quinten Worthington,Quinten,Worthington,Southwest Miner,69a6fcb68d2c56aa82e48ab9,44,71,176,junior,33,36,52
ded02e85-795b-4ece-a023-6cb228ba8b42,Franklin Parker,Franklin,Parker,Rainier Central,69a6fcb68d2c56aa82e48aba,7,68,177,junior,17,11,29
123e5a6a-82da-4ca7-adda-1d26f408afe5,Misael Miller,Misael,Miller,Rainier Central,69a6fcb68d2c56aa82e48aba,35,70,176,senior,11,8,24
32d69443-4c07-4cb3-b02c-7bfc0acc4d45,Samuel Bold,Samuel,Bold,Rainier Central,69a6fcb68d2c56aa82e48aba,2,73,205,sophomore,70,24,56
298060a2-6d18-40a1-9ade-804c216d9812,Digambe Amabe,Digambe,Amabe,Rainier Central,69a6fcb68d2c56aa82e48aba,32,71,173,freshman,28,82,63
15b2e688-c582-4a4a-9b79-018a598f9196,Trent Hobgood,Trent,Hobgood,Rainier Central,69a6fcb68d2c56aa82e48aba,21,69,166,freshman,23,86,73
037a4cf0-f048-449a-8cb9-1ef613fb4d04,Ellis Lee,Ellis,Lee,Rainier Central,69a6fcb68d2c56aa82e48aba,14,73,209,junior,52,41,46
3e3e978c-0235-47dc-a097-c9bddc6ffb31,Valentine Cowden,Valentine,Cowden,Rainier Central,69a6fcb68d2c56aa82e48aba,3,70,174,sophomore,39,48,41
cf836cd6-34c4-4b29-b8b6-44d98451a823,Nickolas Beckworth,Nickolas,Beckworth,Rainier Central,69a6fcb68d2c56aa82e48aba,42,68,158,junior,52,80,55
6278e4be-b90d-4319-9805-b5a201ed1600,Donald Parker,Donald,Parker,Rainier Central,69a6fcb68d2c56aa82e48aba,15,74,187,senior,26,5,35
ea5eac7c-35c2-4b3d-9faf-b02e67280aa9,Bentley Boyd,Bentley,Boyd,Rainier Central,69a6fcb68d2c56aa82e48aba,8,70,171,junior,65,84,83
f5765560-5665-4798-867c-8475dd48eccb,Tariq Kesner,Tariq,Kesner,Rainier Central,69a6fcb68d2c56aa82e48aba,30,82,249,senior,74,74,71
ca73d2ae-c65a-4157-a930-b9be33501cd3,Shawn Marcos,Shawn,Marcos,Rainier Central,69a6fcb68d2c56aa82e48aba,25,79,253,senior,11,48,52
2fd6e758-a749-4b80-8626-5f37a95e5e6f,Milton Wheeless,Milton,Wheeless,Salem,69a6fcb68d2c56aa82e48abb,8,72,196,freshman,27,16,47
576dee59-7341-42a6-b69c-411c420ecb2e,Jarrett Mercado,Jarrett,Mercado,Salem,69a6fcb68d2c56aa82e48abb,16,71,176,sophomore,27,28,37
3973553a-52f6-4dff-9a50-bfa9c9fcbc24,Landon Channing,Landon,Channing,Salem,69a6fcb68d2c56aa82e48abb,21,71,171,freshman,42,47,40
e674ec2b-ada7-4da1-acab-76daa92cde16,Rishi Dorsey,Rishi,Dorsey,Salem,69a6fcb68d2c56aa82e48abb,9,72,189,senior,30,65,48
97f32eb8-2723-4ce0-a57e-462b3d629995,Charles Tapscott,Charles,Tapscott,Salem,69a6fcb68d2c56aa82e48abb,41,71,182,sophomore,51,47,44
206fded7-c698-4fa5-b32d-edd1b314ab24,Nico Camacho,Nico,Camacho,Salem,69a6fcb68d2c56aa82e48abb,10,71,190,junior,9,4,31
50480f78-1e5f-4efa-a294-2a0eec0e6f5a,Gerald Zambia,Gerald,Zambia,Salem,69a6fcb68d2c56aa82e48abb,2,70,179,junior,36,25,42
e3ebd2a3-561d-4bd3-b80b-9da1084e62ee,Shooter Fitzgerald,Shooter,Fitzgerald,Salem,69a6fcb68d2c56aa82e48abb,3,71,188,freshman,33,25,40
ebf4c37c-19c4-4d23-89d1-bbc9d2445fca,Todd Gallegos,Todd,Gallegos,Salem,69a6fcb68d2c56aa82e48abb,52,79,236,freshman,34,33,48
075cc917-03b5-4b5a-9575-b5feb5e5ab50,Clint Tran,Clint,Tran,Salem,69a6fcb68d2c56aa82e48abb,25,71,185,sophomore,48,17,42
e9e0ed1e-13ee-48ee-99b9-06c5b950e2c2,Sahir Salas,Sahir,Salas,Salem,69a6fcb68d2c56aa82e48abb,55,68,157,freshman,37,38,45
fb0da886-9c16-41ac-8fd7-dfc8db856e5b,Levi Hardge,Levi,Hardge,Salem,69a6fcb68d2c56aa82e48abb,51,69,165,senior,78,40,66
e3cb8ee7-adb1-492d-a99e-ce502b40f954,Juan Davila,Juan,Davila,Swoosh,69a6fcb68d2c56aa82e48abc,7,78,226,junior,14,50,48
89a38d07-ec3b-4d02-aaf9-eee660ca674a,Johnie Freeman,Johnie,Freeman,Swoosh,69a6fcb68d2c56aa82e48abc,19,69,176,senior,58,44,70
7f69e882-167e-4a1f-b552-209a6a61ff2f,Jack Wall,Jack,Wall,Swoosh,69a6fcb68d2c56aa82e48abc,35,72,186,sophomore,74,19,60
978b3143-af58-42e4-a013-24ea1f6e3b85,Giovani Stevenson,Giovani,Stevenson,Swoosh,69a6fcb68d2c56aa82e48abc,45,80,237,sophomore,77,69,69
14e942f3-4cb6-4be7-a092-a4179602ae4c,Sidney Jones,Sidney,Jones,Swoosh,69a6fcb68d2c56aa82e48abc,59,81,246,senior,84,92,81
d3eff80b-5fe3-418a-a584-6969931f1293,Greg Fox-Dodson,Greg,Fox-Dodson,Swoosh,69a6fcb68d2c56aa82e48abc,41,67,154,junior,1,4,42
0e43191c-a645-40d8-8a01-305ea7ec11f5,Razor McIntyre,Razor,McIntyre,Swoosh,69a6fcb68d2c56aa82e48abc,5,76,208,freshman,63,57,58
7ecc8d6c-6071-4516-a2aa-272609a5c711,Kolten Wood,Kolten,Wood,Swoosh,69a6fcb68d2c56aa82e48abc,1,84,272,senior,30,67,81
4a35d35f-43e0-4c55-a92a-29b2ffd49edd,Calvin Guiney,Calvin,Guiney,Swoosh,69a6fcb68d2c56aa82e48abc,30,76,221,senior,37,54,54
6346c5fe-e26e-44fe-91cc-c25be2b22ced,Jett Scheller,Jett,Scheller,Swoosh,69a6fcb68d2c56aa82e48abc,4,74,204,sophomore,17,22,36
620c4d04-fa1c-4078-8c2a-9f62be90c8db,Robbie Byrd-Moxie,Robbie,Byrd-Moxie,Swoosh,69a6fcb68d2c56aa82e48abc,50,77,232,senior,44,50,50
77972c97-6666-4fc0-8d72-0ceb33297bf5,Jordyn Mathers,Jordyn,Mathers,Swoosh,69a6fcb68d2c56aa82e48abc,44,74,211,junior,92,85,82
9ac85097-f14f-48e8-91dd-27791c7b487e,Wilber Mullen,Wilber,Mullen,Seattle AAA,69a6fcb68d2c56aa82e48abd,15,73,197,senior,49,17,33
d01ca759-1547-49f8-ab51-b44d724d5517,Arnulfo Todd,Arnulfo,Todd,Seattle AAA,69a6fcb68d2c56aa82e48abd,14,70,186,sophomore,54,58,43
3e81ad49-cb4c-4591-b8a7-10182d5b6b78,Chris Poppe,Chris,Poppe,Seattle AAA,69a6fcb68d2c56aa82e48abd,50,68,168,freshman,14,7,23
0507112c-420a-4687-b4c8-df5e6bf8902e,George Green,George,Green,Seattle AAA,69a6fcb68d2c56aa82e48abd,2,69,168,senior,52,13,48
aa850724-0cfc-46bf-942c-145f6427d31f,Chubby Karnes,Chubby,Karnes,Seattle AAA,69a6fcb68d2c56aa82e48abd,12,70,174,freshman,28,52,45
75f23a71-5eca-4e8c-84af-e51c2fe9a055,Leo Gilmore,Leo,Gilmore,Seattle AAA,69a6fcb68d2c56aa82e48abd,45,66,159,senior,44,15,56
4a2a61ba-71b6-4dee-abb2-97cb36ef6579,Sir Olsen,Sir,Olsen,Seattle AAA,69a6fcb68d2c56aa82e48abd,40,75,215,senior,11,20,31
13f5506a-adb4-4155-b782-257295476b8e,Francois St James,Francois,St James,Seattle AAA,69a6fcb68d2c56aa82e48abd,3,72,189,senior,26,70,63
63165488-66b2-4f90-baec-955ed74bced9,Anthony Avila,Anthony,Avila,Seattle AAA,69a6fcb68d2c56aa82e48abd,19,74,206,senior,48,26,51
748ef609-81b0-4cb5-8242-d63b21bf72d7,Slade Bolton,Slade,Bolton,Seattle AAA,69a6fcb68d2c56aa82e48abd,43,71,183,freshman,33,53,43
1ab6e08b-3e85-44ef-9df6-eacd4c846047,Emile Gregory,Emile,Gregory,Seattle AAA,69a6fcb68d2c56aa82e48abd,30,77,228,freshman,21,44,58
091c904a-d1b1-4664-b06a-942207001e8e,DD Forshee,DD,Forshee,Seattle AAA,69a6fcb68d2c56aa82e48abd,20,76,229,freshman,15,65,47
e2bc725a-a0a0-43aa-acd2-d089e684b337,Jerald Ros,Jerald,Ros,Vancouver,69a6fcb68d2c56aa82e48abe,21,69,172,sophomore,65,36,58
bcee36ff-29ab-4716-aff6-df47fec27f52,Patrick Gatton,Patrick,Gatton,Vancouver,69a6fcb68d2c56aa82e48abe,13,81,238,senior,80,25,63
891ee5a7-46f5-446b-bc4e-5118740ffcfc,Mervin Dalrymple,Mervin,Dalrymple,Vancouver,69a6fcb68d2c56aa82e48abe,6,69,178,senior,28,17,55
40a48107-5473-4d28-a8cd-9446f4e17b28,Danny Banks,Danny,Banks,Vancouver,69a6fcb68d2c56aa82e48abe,7,76,216,junior,22,52,56
397384e6-a981-42ca-993b-1ddacd1b8bdd,Konnor Wyant,Konnor,Wyant,Vancouver,69a6fcb68d2c56aa82e48abe,42,70,183,senior,8,11,37
bc95ada3-3b0e-4466-9adc-b6051bafd9bb,Leonard Hayes,Leonard,Hayes,Vancouver,69a6fcb68d2c56aa82e48abe,31,77,229,junior,39,27,56
d6387418-de3a-4141-b9e4-01e06e48bc61,Skyler Pilson,Skyler,Pilson,Vancouver,69a6fcb68d2c56aa82e48abe,2,79,257,sophomore,48,50,56
